energy,sStart,sDisc,theta,label
1.0014860326837436,0.0,0.6575154664296778,1.6982918709549408,Photon
108.99868422273332,1.5,0.1036871373755289,0.3570015817228743,Electron
0.24819108217700883,4.0,0.38559439849085725,0.35411595303735466,Neutron
0.32398433673593025,14.0,0.5812094047559783,0.381502108934138,Neutron
1.3200041699295528,17.5,0.5750247612060123,0.3468994837203156,Neutron
17.654804026158878,1.0,0.186661555257047,2.5806708333496555,Electron
0.3149826148856983,9.5,0.5819882341589969,2.5811051780357874,Photon
5.244316131422948,0.0,0.7110857747485196,2.201627506429889,Pion
0.47352408911020516,0.0,0.5734157429902362,2.2083042580415935,Photon
17.43746732191268,0.0,0.4744696206726759,2.202573194364189,Photon
36.72888220156831,0.0,0.5361003524357528,0.9065407805021175,Pion
6.861885192629367,0.0,0.640290547089287,1.618612156176705,Pion
57.7822071408373,0.0,0.1438208051494515,0.3471627426903474,Electron
15.711991498108523,0.0,0.6391499064370086,0.9630013252500333,Pion
0.4540342195005631,0.0,0.7585620374889759,0.9609865171141788,Neutron
128.92043964877567,0.5,0.1054675708141769,2.891803939678047,Photon
40.91697518783331,0.0,0.13374286928336568,2.7546537561323645,Electron
0.2139862323353326,14.0,0.4447425082694021,2.768532552529945,Neutron
2.7808725288314577,2.5,0.24337336870151027,2.754893765564056,Photon
0.28492423705415465,1.5,0.8053777584644671,2.7419172304859467,Neutron
21.620497208612772,0.0,0.6233780492630249,1.7124290453350666,Pion
1.0475523445955388,4.5,0.3794355196677897,1.7166091934270757,Photon
0.479309454145755,0.0,0.7208011598708437,1.7210415745329188,Photon
10.551857369321343,0.0,0.41954660920314213,1.8454606700935188,Electron
0.7994654094291843,0.0,0.6586499865122343,1.8468197136504065,Photon
23.256603744574985,0.0,0.14602676038172693,0.47088657827202207,Electron
1.458852229537935,0.0,0.3181684824164298,2.597892843523401,Photon
23.730113425511718,0.0,0.6946663859224184,1.7405748165014368,Pion
0.6497201041333046,0.0,0.5174186431166513,1.7399664217543709,Photon
34.86948898828162,0.0,0.5414273263606794,1.9466600463011359,Electron
0.24986388475097468,1.0,0.7206267077306815,1.9513263038496713,Neutron
1.978249429271954,0.0,0.44571336226994546,1.9487095549062021,Photon
0.17384602305215738,0.0,0.7341342946712203,1.9648124784037864,Photon
52.16889750471965,0.0,0.5102609605852804,0.6692408794884855,Photon
0.6687501125551911,14.0,0.49989171206871524,0.6564415614223285,Neutron
23.70762669109689,0.0,0.7893142311525846,1.4575164874019078,Pion
0.9787340012915807,0.0,0.6684383416956714,1.4591687256124313,Photon
0.7745005020705491,0.0,0.4782055461606246,1.4556774450343872,Photon
